"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4516","Udah sering ditelpon sama orang yang ngaku dari pihak Telkomsel, BNI, OVO, dsb bilang kalo gua menang ini menang it… https://t.co/BUJ3TMAeck",FALSE,0,NA,2019-10-18 09:32:13,TRUE,NA,"1185126428934733824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajibintang28",0,FALSE,FALSE,NA,NA
"4517","@gembrit Paling cuma ga bisa dipake nelpon dg telkomsel dkk. Tapi tenang aja, masih bisa dipake buat moto, dengerin lagu, dan konek ke wifi.",FALSE,0,"gembrit",2019-10-18 09:32:06,FALSE,"1185050789229654016","1185126396739276800","38187845","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makrusio",0,FALSE,FALSE,NA,NA
"4518","@arthandisuci Sore, Kak. Perihal nomor prabayar yang sudah ke unregistrasi, dapat dilakukan registrasi kembali deng… https://t.co/t7sz8I66RJ",FALSE,0,"arthandisuci",2019-10-18 09:32:05,TRUE,"1185124784708808705","1185126395757727744","830649191978242048","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4519","@jovanalimalfiss https://t.co/AQYypU0Acw . Terima kasih. -Kenta (2/2)",FALSE,0,"jovanalimalfiss",2019-10-18 09:31:58,FALSE,"1185125406602485760","1185126364686372865","2759114023","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4520","@jovanalimalfiss Mohon maaf, Kak Jovan. Untuk akses internet lambat. Apakah dfi nomor 6281336729xxx? infokan lokasi… https://t.co/rK1q65emHp",FALSE,0,"jovanalimalfiss",2019-10-18 09:31:58,TRUE,"1185125406602485760","1185126363159646208","2759114023","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4521","@Telkomsel Jd kl sy dwld app hooq ..Motong nya di kuota entertaiment ya? ini td sy dwld viki kok motong nya di kuota utama?",FALSE,0,"Telkomsel",2019-10-18 09:31:46,FALSE,"1185104630901903361","1185126312999940098","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FeliciaASan1",0,FALSE,FALSE,NA,NA
"4522","@FyoshuaHutapea @Telkomsel Boa edan kuota urang 8g deui cuk iye maen ML lag pisan aneh wkwk",FALSE,0,"FyoshuaHutapea",2019-10-18 09:30:57,FALSE,"1185016847273381888","1185126108829601792","994485294","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PukimakCis",0,FALSE,FALSE,NA,NA
"4523","@tiramissu_im @Telkomsel Bukan, di tempat aktivasi/beli paket",FALSE,0,"tiramissu_im",2019-10-18 09:29:48,FALSE,"1185109916668723200","1185125821171654656","340784276","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oce_oksagi",0,FALSE,FALSE,NA,NA
"4524","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:29:24,FALSE,NA,"1185125717924646913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luvicrzii",485,TRUE,FALSE,NA,NA
"4525","@linkaja Min ini akunku keblokir, cara memulihkannya gimana ya? Bukan pake nomor telkomsel",FALSE,0,"linkaja",2019-10-18 09:29:23,FALSE,NA,"1185125712740544512","3195998996","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","narasiplumula",0,FALSE,FALSE,NA,NA
"4526","#CUG #Telkomsel #Community Sangat Cocok Buat Komunikasi Antar :
- Keluarga
- Rekan Bisnis / Kerja
- Sekolah / Kampus
- Hubungan Jarak Jauh",FALSE,0,NA,2019-10-18 09:29:04,FALSE,NA,"1185125632503468033",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Tsel_CUG",0,FALSE,FALSE,NA,NA
"4527","@handoko_asli @vnyfe @AkuKuper @Telkomsel ko jadi u yg minta retwit ndes",FALSE,0,"handoko_asli",2019-10-18 09:28:53,FALSE,"1185015328150962176","1185125588538757120","126462366","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purkiten",0,FALSE,FALSE,NA,NA
"4528","@PrihatAgung @bahtiarandif28 @Telkomsel @Ryand_H Emg iyo pdahal @Telkomsel  Punyae dalam negeri lho...",FALSE,0,"PrihatAgung",2019-10-18 09:28:10,FALSE,"1184818496418398208","1185125406602485760","920395022779891713","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jovanalimalfiss",0,FALSE,FALSE,NA,NA
"4529","RT @TelkomIndonesia: Bangkit dan mulailah lakukan sesuatu! Satu langkahmu hari ini jadi jalan untuk seribu kesuksesan di masa depan. #Seman…",FALSE,0,NA,2019-10-18 09:27:52,FALSE,NA,"1185125331830624256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceyoonbin",214,TRUE,FALSE,NA,NA
"4530","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:27:26,FALSE,NA,"1185125223839887361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryeonseunthu",485,TRUE,FALSE,NA,NA
"4531","Telkomsel tai bet sumpah",FALSE,0,NA,2019-10-18 09:26:40,FALSE,NA,"1185125029517742081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nindysyh",0,FALSE,FALSE,NA,NA
"4532","@GBuddygfriend  Baik, interaksi selanjutnya via DM. Terima kasih. -Kenta",FALSE,0,"GBuddygfriend",2019-10-18 09:26:28,FALSE,"1185124828988133376","1185124979894935552","1048990456653070336","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4533","RT @rngdini: 🍉GUYS. krn hari ini aku bersyukur dpt rezeki lebih dan tmn kantor baik baik bgt bntuin kerjaan aku. Aku mau bkin 
GIVEAWAY kec…",FALSE,0,NA,2019-10-18 09:26:27,FALSE,NA,"1185124974601760769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rtnasarii1",188,TRUE,FALSE,NA,NA
"4534","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:26:22,FALSE,NA,"1185124955983237126",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aesthencity",485,TRUE,FALSE,NA,NA
"4535","RT @TelkomIndonesia: Bangkit dan mulailah lakukan sesuatu! Satu langkahmu hari ini jadi jalan untuk seribu kesuksesan di masa depan. #Seman…",FALSE,0,NA,2019-10-18 09:26:14,FALSE,NA,"1185124922697248768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skeokjint",214,TRUE,FALSE,NA,NA
"4536","@Telkomsel min nomor saya tadi salah ke unreg terus saya mau registrasi lagi ngga bisa, solusinya gimana ya?",FALSE,0,"Telkomsel",2019-10-18 09:25:41,FALSE,NA,"1185124784708808705","255409050","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","arthandisuci",0,FALSE,FALSE,NA,NA
"4537","@Ily3rd__ Telkomsel

Mutualan hayuk https://t.co/PAYGC5EZ5i",FALSE,1,"Ily3rd__",2019-10-18 09:25:10,FALSE,"1185118255809122305","1185124652269486081","1058310366873047042","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_for_rara",1,FALSE,FALSE,NA,NA
"4538","@jovanalimalfiss https://t.co/TQOtR8EsXb. Makasih :) -Elia (3/3)",FALSE,0,"jovanalimalfiss",2019-10-18 09:24:11,FALSE,"1185123097008955392","1185124404801331201","2759114023","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4539","@jovanalimalfiss Jaringan/keterangan sinyal yang didapat  (2G, 3G, atau 4G),
3. Jumlah bar/titik sinyal yang didapa… https://t.co/So2KZ8ougL",FALSE,0,"jovanalimalfiss",2019-10-18 09:24:10,TRUE,"1185123097008955392","1185124402557358080","2759114023","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4540","@jovanalimalfiss Hai, Kak Jovan. Maaf ya jadi gak nyaman. Terkait keluhan akses internet lambat, apakah di nomor 08… https://t.co/r1IfPbjh66",FALSE,0,"jovanalimalfiss",2019-10-18 09:24:10,TRUE,"1185123097008955392","1185124400808349697","2759114023","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4541","RT @rngdini: 🍉GUYS. krn hari ini aku bersyukur dpt rezeki lebih dan tmn kantor baik baik bgt bntuin kerjaan aku. Aku mau bkin 
GIVEAWAY kec…",FALSE,0,NA,2019-10-18 09:24:02,FALSE,NA,"1185124366436069376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raa_laulau",188,TRUE,FALSE,NA,NA
"4542","FOLLOWERS TWITTER
1.000  Followers = 10K Pulsa
5.000  Followers = 45K Pulsa
10.000 Followers = 90K Pulsa
Pembayaran… https://t.co/pmYWRy5p47",FALSE,0,NA,2019-10-18 09:23:56,TRUE,NA,"1185124344353058817",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","bosnyafollowers",0,FALSE,FALSE,NA,NA
"4543","@de9dzz Hai, Kak. Maaf atas kendala yang dialaminya. Mimin cek di nomor 6282127867xxx sudah ada interaksi sebelumny… https://t.co/Zxd8U3ueE8",FALSE,0,"de9dzz",2019-10-18 09:23:44,TRUE,"1185121838596161537","1185124293820047366","2909073577","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4544","@RSyahfira Sama-sama, Kak. Jangan malu-malu buat tanyain mimin seputar produk dan layanan Telkomsel lewat mention a… https://t.co/RZlWNEbC22",FALSE,0,"RSyahfira",2019-10-18 09:23:10,TRUE,"1185123642612387843","1185124150400012288","734836928","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4545","@MarcellinoFDZ https://t.co/AQYypU0Acw . Terima kasih. -Kenta  (2/2)",FALSE,0,"MarcellinoFDZ",2019-10-18 09:23:05,FALSE,"1185123688099663872","1185124127255871488","1183221861657661443","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4546","@MarcellinoFDZ ] Selamat sore, Kak Marcellino. Mohon maaf, untuk akses internet lambat. Silakan infokan nomor, tipe… https://t.co/Q7fg8i1PRD",FALSE,0,"MarcellinoFDZ",2019-10-18 09:23:04,TRUE,"1185123688099663872","1185124125666242561","1183221861657661443","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4547","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:22:51,FALSE,NA,"1185124068397240322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lidyaavz",485,TRUE,FALSE,NA,NA
"4548","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:22:37,FALSE,NA,"1185124012646490112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fanboynya17",485,TRUE,FALSE,NA,NA
"4549","@Ily3rd__ Telkomsel
Aku juga ambyar 😭 https://t.co/lpuV8T0XlS",FALSE,0,"Ily3rd__",2019-10-18 09:22:21,FALSE,"1185118255809122305","1185123945722216448","1058310366873047042","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdorableTrap1",0,FALSE,FALSE,NA,NA
"4550","telkomsel kemahalan.?? yo gawe anak e iki ae.. 😁 @byuindonesia 

(speed e biasa soale ndek jeding)😁😁 https://t.co/g7jBkshdxr",FALSE,0,NA,2019-10-18 09:21:59,FALSE,NA,"1185123851895595009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PHCK_",0,FALSE,FALSE,NA,NA
"4551","@Telkomsel cm mau nanya, smpai brapa lama jaringan internet di kabupaten Nabire, propinsi Papua bisa baik kembali?… https://t.co/rLp6gRUJZl",FALSE,0,"Telkomsel",2019-10-18 09:21:20,TRUE,NA,"1185123688099663872","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarcellinoFDZ",0,FALSE,FALSE,NA,NA
"4552","@monicaamoncha @Telkomsel Sore Sobat, apakah saat ini IndiHome sobat masih berkendala ? Langkah awal cabut dan colo… https://t.co/94qEDbGQKe",FALSE,0,"monicaamoncha",2019-10-18 09:21:19,TRUE,"1185088828127637504","1185123684488380418","140069864","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndiHome",0,FALSE,FALSE,NA,NA
"4553","Terinspirasi #BebasAksi  berkat kuota Oh My Gigabytes! Bisa nonton referensi di Youtube atau pas lagi asik main Fac… https://t.co/LZYrom2asJ",FALSE,1,NA,2019-10-18 09:21:19,TRUE,NA,"1185123683943120896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kartu_As",0,FALSE,FALSE,NA,NA
"4554","@Telkomsel Udah sering :(
But thank for responding min okta",FALSE,0,"Telkomsel",2019-10-18 09:21:09,FALSE,"1185123199454978048","1185123642612387843","255409050","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RSyahfira",0,FALSE,FALSE,NA,NA
"4555","@tyaahahaha Telkomsel
Terimakasih telah mengadakan giveaway ini semoga bermanfaat bagi yg menerima ya Aaamiiin",FALSE,0,"tyaahahaha",2019-10-18 09:21:03,FALSE,"1185097471405387777","1185123616536461312","1139891943603785728","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aisyah_pcyx",0,FALSE,FALSE,NA,NA
"4556","@rbagoes_ Hai, Kak You. Terkait capture SMS yang diterima mengenai Registrasi ulang nomor, biar mimin bisa bantu ce… https://t.co/AXuFnRMLYA",FALSE,0,"rbagoes_",2019-10-18 09:20:36,TRUE,"1185122381276123137","1185123505827745792","628237119","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4557","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:20:32,FALSE,NA,"1185123485003051008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","febrilnmithaa",485,TRUE,FALSE,NA,NA
"4558","@Ily3rd__ Telkomsel 
Btw udah follow kamu loh wkwkwk https://t.co/R2WXmZDeCr",FALSE,0,"Ily3rd__",2019-10-18 09:20:31,FALSE,"1185118255809122305","1185123481681219584","1058310366873047042","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wwcutieboy",0,FALSE,FALSE,NA,NA
"4559","@herman_aw7 :) -Tiar https://t.co/TQOtR8EsXb (2/2)",FALSE,0,"herman_aw7",2019-10-18 09:19:59,FALSE,"1185121877439610880","1185123350013607936","104161914","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4560","@herman_aw7 Hai, Kak Herman. Mohon maaf ya Kak jadi ga nyaman. Untuk kendala pada Daily Check In, boleh infokan dat… https://t.co/f5zBcOvSJy",FALSE,0,"herman_aw7",2019-10-18 09:19:59,TRUE,"1185121877439610880","1185123348507873286","104161914","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4561","@cervid_ae Hai, Kak Junn. Maaf banget nih, untuk unreg nomor prabayar harus dial *444# langsung melalui nomornya Kak. Makasih. :) -Awan",FALSE,0,"cervid_ae",2019-10-18 09:19:45,FALSE,"1185122453036531712","1185123289649176577","899649574729465856","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4562","@oaseokjinie Telkomsel🙌
Semoga aku beruntungg😭💜
Pengen buat maket kuotaaa😌",FALSE,1,"oaseokjinie",2019-10-18 09:19:45,FALSE,"1185079434920919040","1185123289351376897","1117038643518984192","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oktvjk",0,FALSE,FALSE,NA,NA
"4563","@RSyahfira Hai, Kak Syahfira. Mohon maaf atas ketidaknyamanan yang dialami. Jika mendapatkan telepon dari nomor yan… https://t.co/Kmd9JsyQmn",FALSE,0,"RSyahfira",2019-10-18 09:19:23,TRUE,"1185122674407641088","1185123199454978048","734836928","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4564","#GoDiscover inspirasi jadi content creator bisa #TerusBergerakMaju bisa pake kuota Oh My Gigabytes!  Mau streaming… https://t.co/HorsbR134b",FALSE,2,NA,2019-10-18 09:19:10,TRUE,NA,"1185123143091810304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simPATI",0,FALSE,FALSE,NA,NA
"4565","@Telkomsel  Mgkin ini yg dinamakan lintah penyedot darah warga. Paketan mahal tp lemot!",FALSE,0,"Telkomsel",2019-10-18 09:18:59,FALSE,NA,"1185123097008955392","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jovanalimalfiss",0,FALSE,FALSE,NA,NA
"4566","Aktifkan RBT #CintaMonyet! Untuk #Telkomsel ketik TNBVT kirim ke 1212 #XL ketik 27100002 kirim ke 1818 #Indosat ketik SET TNB2 kirim ke 808",FALSE,0,NA,2019-10-18 09:18:42,FALSE,NA,"1185123026154577920",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","AdorabelINA",0,FALSE,FALSE,NA,NA
"4567","RT @Telkomsel: @rikhijatikusuma Sama-sama, Kak Rikhi. Senang bisa membantu. Makasih ya tetap setia menggunakan produk dan layanan Telkomsel…",FALSE,0,NA,2019-10-18 09:17:31,FALSE,NA,"1185122727557881859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rikhijatikusuma",1,TRUE,FALSE,NA,NA
"4568","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:17:27,FALSE,NA,"1185122712529670145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emangsih",485,TRUE,FALSE,NA,NA
"4569","Lagi maskeran
Terus ketiduran
Kebangun karena suara telp.
Sekali diangkat gapenting..

MasyaAllah
Pen tobat gua jad… https://t.co/WgrSJc0dkX",FALSE,0,NA,2019-10-18 09:17:18,TRUE,NA,"1185122674407641088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RSyahfira",0,FALSE,FALSE,NA,NA
"4570","@acingjeh Baik, Kak Acing. Untuk interaksi selanjutnya akan dilakukan via DM ya. Mohon berkenan menunggu. Makasih :) -Okta",FALSE,0,"acingjeh",2019-10-18 09:16:55,FALSE,"1185122225378086912","1185122575778598913","269107873","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"4571","@rikhijatikusuma Sama-sama, Kak Rikhi. Senang bisa membantu. Makasih ya tetap setia menggunakan produk dan layanan… https://t.co/lxCQPqm5ZH",FALSE,0,"rikhijatikusuma",2019-10-18 09:16:47,TRUE,"1185122022667325441","1185122544837251072","145609267","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",1,FALSE,FALSE,NA,NA
"4572","@Telkomsel Min kalau mau unreg tapi nomornya sudah tidak ada, apa bisa di menu *444# juga?",FALSE,0,"Telkomsel",2019-10-18 09:16:25,FALSE,"1185119074373685248","1185122453036531712","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cervid_ae",0,FALSE,FALSE,NA,NA
"4573","haruskah ? @Telkomsel https://t.co/uLUYKdyESm",FALSE,0,NA,2019-10-18 09:16:08,FALSE,NA,"1185122381276123137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rbagoes_",0,FALSE,FALSE,NA,NA
"4574","RT @rngdini: 🍉GUYS. krn hari ini aku bersyukur dpt rezeki lebih dan tmn kantor baik baik bgt bntuin kerjaan aku. Aku mau bkin 
GIVEAWAY kec…",FALSE,0,NA,2019-10-18 09:15:50,FALSE,NA,"1185122303866068992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juvenil98660138",188,TRUE,FALSE,NA,NA
"4575","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-18 09:15:38,FALSE,NA,"1185122255023427584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kusumajya",485,TRUE,FALSE,NA,NA
